filename,width,height,class,xmin,ymin,xmax,ymax
/content/models/research/object_detection/images/train/nike_20_random_hsv_random_rotation_2_0.jpg,1000,1000,nike,320,407,598,541
/content/models/research/object_detection/images/train/nike_269_random_hsv_random_shear_2_0.jpg,640,240,nike,298,77,434,138
/content/models/research/object_detection/images/train/nike_273_resize_0.jpg,1140,800,nike,237,463,470,559
/content/models/research/object_detection/images/train/nike_267_random_hsv_random_shear_2_0.jpg,510,612,nike,239,244,289,269
/content/models/research/object_detection/images/train/nike_50_random_hsv_0.jpg,640,424,nike,191,78,326,136
/content/models/research/object_detection/images/train/nike_22_random_rotation_0.jpg,640,480,nike,105,72,173,177
/content/models/research/object_detection/images/train/nike_22_random_rotation_0.jpg,640,480,nike,284,197,326,226
/content/models/research/object_detection/images/train/nike_278_random_hsv_0.jpg,1050,500,nike,302,233,330,245
/content/models/research/object_detection/images/train/nike_278_random_hsv_0.jpg,1050,500,nike,486,215,514,227
/content/models/research/object_detection/images/train/nike_278_random_hsv_0.jpg,1050,500,nike,666,190,693,200
/content/models/research/object_detection/images/train/nike_278_random_hsv_0.jpg,1050,500,nike,199,180,212,189
/content/models/research/object_detection/images/train/nike_47_resize_0.jpg,1024,647,nike,222,159,247,194
/content/models/research/object_detection/images/train/nike_47_resize_0.jpg,1024,647,nike,508,423,541,438
/content/models/research/object_detection/images/train/nike_116_random_hsv_random_shear_2_0.jpg,1366,768,nike,578,401,603,424
/content/models/research/object_detection/images/train/nike_281_resize_0.jpg,798,532,nike,452,513,619,605
/content/models/research/object_detection/images/train/nike_281_resize_0.jpg,798,532,nike,672,290,755,350
/content/models/research/object_detection/images/train/nike_138_resize_0.jpg,1366,768,nike,500,445,541,469
/content/models/research/object_detection/images/train/nike_211_random_hsv_random_rotation_2_0.jpg,750,563,nike,270,315,347,390
/content/models/research/object_detection/images/train/nike_211_random_hsv_random_rotation_2_0.jpg,750,563,nike,383,281,448,321
/content/models/research/object_detection/images/train/nike_211_random_hsv_random_rotation_2_0.jpg,750,563,nike,365,258,379,275
/content/models/research/object_detection/images/train/nike_102_random_hsv_random_shear_2_0.jpg,1366,768,nike,726,408,761,432
/content/models/research/object_detection/images/train/nike_248_random_hsv_random_shear_2_0.jpg,225,225,nike,153,123,182,141
/content/models/research/object_detection/images/train/nike_212_random_hsv_random_rotation_2_0.jpg,424,478,nike,214,136,272,203
/content/models/research/object_detection/images/train/nike_235.jpg,400,400,nike,96,161,342,343
/content/models/research/object_detection/images/train/nike_245_random_rotation_0.jpg,211,238,nike,81,84,147,111
/content/models/research/object_detection/images/train/nike_264_random_hsv_random_shear_2_0.jpg,900,560,nike,274,239,669,409
/content/models/research/object_detection/images/train/nike_105_resize_0.jpg,1366,768,nike,169,266,182,276
/content/models/research/object_detection/images/train/nike_105_resize_0.jpg,1366,768,nike,216,305,229,314
/content/models/research/object_detection/images/train/nike_105_resize_0.jpg,1366,768,nike,339,257,352,265
/content/models/research/object_detection/images/train/nike_220_random_hsv_0.jpg,513,655,nike,272,286,399,382
/content/models/research/object_detection/images/train/nike_201_random_rotation_0.jpg,1080,1440,nike,542,655,617,702
/content/models/research/object_detection/images/train/nike_201_random_rotation_0.jpg,1080,1440,nike,884,1212,954,1297
/content/models/research/object_detection/images/train/nike_201_random_rotation_0.jpg,1080,1440,nike,427,1285,513,1342
/content/models/research/object_detection/images/train/nike_296.jpg,392,300,nike,119,128,287,189
/content/models/research/object_detection/images/train/nike_255_random_hsv_random_shear_2_0.jpg,186,272,nike,34,171,97,197
/content/models/research/object_detection/images/train/nike_119_random_hsv_0.jpg,1366,768,nike,631,309,663,327
/content/models/research/object_detection/images/train/nike_11_random_hsv_0.jpg,600,450,nike,221,267,376,329
/content/models/research/object_detection/images/train/nike_118_random_hsv_random_shear_2_0.jpg,1366,768,nike,605,306,651,327
/content/models/research/object_detection/images/train/nike_141_resize_0.jpg,1366,768,nike,218,457,236,468
/content/models/research/object_detection/images/train/nike_141_resize_0.jpg,1366,768,nike,314,419,334,432
/content/models/research/object_detection/images/train/nike_47_random_hsv_random_rotation_2_0.jpg,1024,647,nike,419,117,467,179
/content/models/research/object_detection/images/train/nike_47_random_hsv_random_rotation_2_0.jpg,1024,647,nike,923,599,984,628
/content/models/research/object_detection/images/train/nike_3_random_hsv_0.jpg,640,431,nike,351,261,415,314
/content/models/research/object_detection/images/train/nike_127_random_hsv_random_rotation_2_0.jpg,1366,768,nike,561,435,604,456
/content/models/research/object_detection/images/train/nike_7_random_rotation_0.jpg,312,483,nike,128,211,184,237
/content/models/research/object_detection/images/train/nike_136_random_hsv_random_shear_2_0.jpg,1366,768,nike,457,465,514,507
/content/models/research/object_detection/images/train/nike_136_random_hsv_random_shear_2_0.jpg,1366,768,nike,747,350,813,390
/content/models/research/object_detection/images/train/nike_19_random_rotation_0.jpg,640,360,nike,175,204,441,301
/content/models/research/object_detection/images/train/nike_238_random_hsv_random_rotation_2_0.jpg,259,194,nike,41,98,109,145
/content/models/research/object_detection/images/train/nike_287_resize_0.jpg,660,220,nike,457,459,521,481
/content/models/research/object_detection/images/train/nike_287_resize_0.jpg,660,220,nike,778,459,840,480
/content/models/research/object_detection/images/train/nike_287_resize_0.jpg,660,220,nike,117,455,171,481
/content/models/research/object_detection/images/train/nike_287_resize_0.jpg,660,220,nike,174,629,195,639
/content/models/research/object_detection/images/train/nike_22_random_hsv_0.jpg,640,480,nike,106,64,173,170
/content/models/research/object_detection/images/train/nike_22_random_hsv_0.jpg,640,480,nike,285,196,327,225
/content/models/research/object_detection/images/train/nike_228_random_hsv_random_rotation_2_0.jpg,3500,2334,nike,889,309,2824,1800
/content/models/research/object_detection/images/train/nike_275_resize_0.jpg,800,800,nike,275,443,334,469
/content/models/research/object_detection/images/train/nike_275_resize_0.jpg,800,800,nike,126,435,179,460
/content/models/research/object_detection/images/train/nike_292_random_hsv_0.jpg,494,275,nike,111,97,283,178
/content/models/research/object_detection/images/train/nike_205_random_hsv_0.jpg,250,250,nike,129,146,146,155
/content/models/research/object_detection/images/train/nike_205_random_hsv_0.jpg,250,250,nike,126,34,144,41
/content/models/research/object_detection/images/train/nike_223_random_hsv_0.jpg,228,350,nike,27,201,101,233
/content/models/research/object_detection/images/train/nike_223_random_hsv_0.jpg,228,350,nike,133,203,204,233
/content/models/research/object_detection/images/train/nike_202_random_rotation_0.jpg,381,440,nike,90,277,168,308
/content/models/research/object_detection/images/train/nike_284_random_rotation_0.jpg,500,500,nike,248,269,410,343
/content/models/research/object_detection/images/train/nike_22_resize_0.jpg,640,480,nike,126,171,205,297
/content/models/research/object_detection/images/train/nike_22_resize_0.jpg,640,480,nike,338,328,388,362
/content/models/research/object_detection/images/train/nike_253_random_rotation_0.jpg,225,225,nike,98,127,155,147
/content/models/research/object_detection/images/train/nike_290_random_hsv_random_shear_2_0.jpg,300,225,nike,86,119,187,162
/content/models/research/object_detection/images/train/nike_116.jpg,1366,768,nike,575,401,600,424
/content/models/research/object_detection/images/train/nike_105_random_hsv_random_shear_2_0.jpg,1366,768,nike,418,341,450,366
/content/models/research/object_detection/images/train/nike_105_random_hsv_random_shear_2_0.jpg,1366,768,nike,533,435,564,457
/content/models/research/object_detection/images/train/nike_105_random_hsv_random_shear_2_0.jpg,1366,768,nike,800,321,832,340
/content/models/research/object_detection/images/train/nike_106_random_rotation_0.jpg,1366,768,nike,739,294,828,330
/content/models/research/object_detection/images/train/nike_45.jpg,640,640,nike,148,229,233,260
/content/models/research/object_detection/images/train/nike_45.jpg,640,640,nike,431,139,579,210
/content/models/research/object_detection/images/train/nike_45.jpg,640,640,nike,448,404,538,453
/content/models/research/object_detection/images/train/nike_45.jpg,640,640,nike,126,487,181,594
/content/models/research/object_detection/images/train/nike_45.jpg,640,640,nike,92,104,160,128
/content/models/research/object_detection/images/train/nike_39_random_hsv_random_shear_2_0.jpg,640,423,nike,314,224,352,241
/content/models/research/object_detection/images/train/nike_265_resize_0.jpg,600,765,nike,306,397,584,522
/content/models/research/object_detection/images/train/nike_57_random_hsv_0.jpg,519,277,nike,73,179,186,225
/content/models/research/object_detection/images/train/nike_57_random_hsv_0.jpg,519,277,nike,35,196,57,229
/content/models/research/object_detection/images/train/nike_274_resize_0.jpg,1000,1000,nike,232,296,276,317
/content/models/research/object_detection/images/train/nike_113.jpg,1366,768,nike,586,482,643,515
/content/models/research/object_detection/images/train/nike_19_random_hsv_random_shear_2_0.jpg,640,360,nike,181,206,444,302
/content/models/research/object_detection/images/train/nike_10_random_rotation_0.jpg,1024,1024,nike,463,440,679,605
/content/models/research/object_detection/images/train/nike_10_random_rotation_0.jpg,1024,1024,nike,587,210,801,307
/content/models/research/object_detection/images/train/nike_252_random_hsv_0.jpg,200,252,nike,81,136,108,150
/content/models/research/object_detection/images/train/nike_295_random_hsv_0.jpg,770,433,nike,367,137,389,149
/content/models/research/object_detection/images/train/nike_218_random_hsv_0.jpg,255,549,nike,78,205,117,221
/content/models/research/object_detection/images/train/nike_52_random_rotation_0.jpg,600,400,nike,110,203,182,238
/content/models/research/object_detection/images/train/nike_279_resize_0.jpg,618,410,nike,263,148,418,206
/content/models/research/object_detection/images/train/nike_262_random_hsv_0.jpg,290,174,nike,158,78,189,97
/content/models/research/object_detection/images/train/nike_262_random_hsv_0.jpg,290,174,nike,72,105,90,111
/content/models/research/object_detection/images/train/nike_270_random_hsv_random_shear_2_0.jpg,1040,692,nike,573,149,992,308
/content/models/research/object_detection/images/train/nike_37_random_hsv_0.jpg,640,424,nike,211,152,454,264
/content/models/research/object_detection/images/train/nike_211_random_rotation_0.jpg,750,563,nike,259,315,334,393
/content/models/research/object_detection/images/train/nike_211_random_rotation_0.jpg,750,563,nike,383,289,449,327
/content/models/research/object_detection/images/train/nike_211_random_rotation_0.jpg,750,563,nike,366,256,380,273
/content/models/research/object_detection/images/train/nike_118.jpg,1366,768,nike,619,306,665,327
/content/models/research/object_detection/images/train/nike_223_resize_0.jpg,228,350,nike,292,669,539,775
/content/models/research/object_detection/images/train/nike_223_resize_0.jpg,228,350,nike,645,675,882,775
/content/models/research/object_detection/images/train/nike_36.jpg,400,300,nike,123,80,244,195
/content/models/research/object_detection/images/train/nike_115.jpg,1366,768,nike,653,479,704,508
/content/models/research/object_detection/images/train/nike_51_random_hsv_random_shear_2_0.jpg,640,480,nike,73,133,576,345
/content/models/research/object_detection/images/train/nike_201.jpg,1080,1440,nike,545,657,623,702
/content/models/research/object_detection/images/train/nike_201.jpg,1080,1440,nike,881,1247,952,1332
/content/models/research/object_detection/images/train/nike_201.jpg,1080,1440,nike,395,1302,484,1357
/content/models/research/object_detection/images/train/nike_47.jpg,1024,647,nike,412,109,459,173
/content/models/research/object_detection/images/train/nike_47.jpg,1024,647,nike,943,599,1004,627
/content/models/research/object_detection/images/train/nike_111_random_hsv_random_rotation_2_0.jpg,1366,768,nike,625,443,658,465
/content/models/research/object_detection/images/train/nike_214_random_hsv_random_rotation_2_0.jpg,513,655,nike,143,534,169,560
/content/models/research/object_detection/images/train/nike_214_random_hsv_random_rotation_2_0.jpg,513,655,nike,221,502,245,519
/content/models/research/object_detection/images/train/nike_214_random_hsv_random_rotation_2_0.jpg,513,655,nike,206,377,227,390
/content/models/research/object_detection/images/train/nike_214_random_hsv_random_rotation_2_0.jpg,513,655,nike,265,145,284,156
/content/models/research/object_detection/images/train/nike_245_random_hsv_random_rotation_2_0.jpg,211,238,nike,79,83,143,112
/content/models/research/object_detection/images/train/nike_100.jpg,1366,768,nike,482,418,516,445
/content/models/research/object_detection/images/train/nike_23_random_hsv_0.jpg,640,426,nike,166,249,313,325
/content/models/research/object_detection/images/train/nike_23_random_hsv_0.jpg,640,426,nike,363,80,500,267
/content/models/research/object_detection/images/train/nike_47_random_rotation_0.jpg,1024,647,nike,405,125,454,187
/content/models/research/object_detection/images/train/nike_47_random_rotation_0.jpg,1024,647,nike,943,562,1003,590
/content/models/research/object_detection/images/train/nike_289_random_hsv_random_rotation_2_0.jpg,225,225,nike,125,77,180,105
/content/models/research/object_detection/images/train/nike_231_random_rotation_0.jpg,255,296,nike,147,169,160,178
/content/models/research/object_detection/images/train/nike_231_random_rotation_0.jpg,255,296,nike,163,106,181,118
/content/models/research/object_detection/images/train/nike_231_random_rotation_0.jpg,255,296,nike,110,81,185,122
/content/models/research/object_detection/images/train/nike_222_random_hsv_0.jpg,255,296,nike,76,56,151,168
/content/models/research/object_detection/images/train/nike_261_resize_0.jpg,275,183,nike,260,184,406,311
/content/models/research/object_detection/images/train/nike_129_random_hsv_0.jpg,1366,768,nike,724,430,796,484
/content/models/research/object_detection/images/train/nike_290_random_rotation_0.jpg,300,225,nike,87,119,188,162
/content/models/research/object_detection/images/train/nike_217_random_hsv_0.jpg,425,424,nike,189,121,395,250
/content/models/research/object_detection/images/train/nike_244_resize_0.jpg,194,259,nike,168,138,280,197
/content/models/research/object_detection/images/train/nike_140_random_hsv_random_shear_2_0.jpg,1366,768,nike,1108,122,1139,138
/content/models/research/object_detection/images/train/nike_257_random_hsv_0.jpg,275,183,nike,73,22,225,141
/content/models/research/object_detection/images/train/nike_125_random_rotation_0.jpg,1366,768,nike,671,274,690,283
/content/models/research/object_detection/images/train/nike_261.jpg,275,183,nike,127,44,198,106
/content/models/research/object_detection/images/train/nike_247_random_hsv_0.jpg,225,225,nike,69,52,154,104
/content/models/research/object_detection/images/train/nike_268_random_hsv_0.jpg,890,501,nike,244,88,789,466
/content/models/research/object_detection/images/train/nike_123_resize_0.jpg,1366,768,nike,259,299,274,307
/content/models/research/object_detection/images/train/nike_130_random_hsv_0.jpg,1366,768,nike,617,438,670,472
/content/models/research/object_detection/images/train/nike_245_random_hsv_random_shear_2_0.jpg,211,238,nike,89,84,144,110
/content/models/research/object_detection/images/train/nike_29_random_hsv_random_rotation_2_0.jpg,640,426,nike,293,161,484,318
/content/models/research/object_detection/images/train/nike_130_random_hsv_random_rotation_2_0.jpg,1366,768,nike,609,417,663,450
/content/models/research/object_detection/images/train/nike_210.jpg,424,478,nike,142,115,269,159
/content/models/research/object_detection/images/train/nike_209.jpg,334,445,nike,112,64,200,99
/content/models/research/object_detection/images/train/nike_209.jpg,334,445,nike,259,242,285,254
/content/models/research/object_detection/images/train/nike_58_resize_0.jpg,640,428,nike,249,270,354,344
/content/models/research/object_detection/images/train/nike_15_random_hsv_random_shear_2_0.jpg,640,495,nike,283,328,347,369
/content/models/research/object_detection/images/train/nike_15_random_hsv_random_shear_2_0.jpg,640,495,nike,423,234,452,250
/content/models/research/object_detection/images/train/nike_213_random_hsv_random_rotation_2_0.jpg,480,360,nike,108,198,280,247
/content/models/research/object_detection/images/train/nike_213_random_hsv_random_rotation_2_0.jpg,480,360,nike,289,63,317,106
/content/models/research/object_detection/images/train/nike_101.jpg,1366,768,nike,700,240,753,265
/content/models/research/object_detection/images/train/nike_240_random_hsv_random_shear_2_0.jpg,250,202,nike,140,68,219,103
/content/models/research/object_detection/images/train/nike_232.jpg,700,700,nike,334,380,637,540
/content/models/research/object_detection/images/train/nike_232.jpg,700,700,nike,43,272,180,475
/content/models/research/object_detection/images/train/nike_28_random_hsv_random_rotation_2_0.jpg,800,531,nike,522,201,678,293
/content/models/research/object_detection/images/train/nike_28_random_hsv_random_rotation_2_0.jpg,800,531,nike,160,369,291,435
/content/models/research/object_detection/images/train/nike_140_random_rotation_0.jpg,1366,768,nike,1107,132,1138,148
/content/models/research/object_detection/images/train/nike_53_resize_0.jpg,640,426,nike,410,411,540,494
/content/models/research/object_detection/images/train/nike_42_resize_0.jpg,640,480,nike,370,373,769,586
/content/models/research/object_detection/images/train/nike_55.jpg,600,400,nike,305,110,364,197
/content/models/research/object_detection/images/train/nike_262.jpg,290,174,nike,158,78,189,97
/content/models/research/object_detection/images/train/nike_262.jpg,290,174,nike,72,105,90,111
/content/models/research/object_detection/images/train/nike_129.jpg,1366,768,nike,724,430,796,484
/content/models/research/object_detection/images/train/nike_20_random_rotation_0.jpg,1000,1000,nike,320,407,598,541
/content/models/research/object_detection/images/train/nike_136_random_rotation_0.jpg,1366,768,nike,456,437,510,477
/content/models/research/object_detection/images/train/nike_136_random_rotation_0.jpg,1366,768,nike,758,360,824,400
/content/models/research/object_detection/images/train/nike_10_random_hsv_random_shear_2_0.jpg,1024,1024,nike,457,447,668,609
/content/models/research/object_detection/images/train/nike_10_random_hsv_random_shear_2_0.jpg,1024,1024,nike,628,212,832,301
/content/models/research/object_detection/images/train/nike_136_random_hsv_0.jpg,1366,768,nike,456,465,509,507
/content/models/research/object_detection/images/train/nike_136_random_hsv_0.jpg,1366,768,nike,763,350,828,390
/content/models/research/object_detection/images/train/nike_129_random_hsv_random_shear_2_0.jpg,1366,768,nike,690,430,766,484
/content/models/research/object_detection/images/train/nike_138_random_hsv_random_shear_2_0.jpg,1366,768,nike,737,366,798,401
/content/models/research/object_detection/images/train/nike_39_random_hsv_random_rotation_2_0.jpg,640,423,nike,314,221,353,239
/content/models/research/object_detection/images/train/nike_208_random_hsv_random_rotation_2_0.jpg,800,800,nike,281,185,330,212
/content/models/research/object_detection/images/train/nike_225.jpg,255,296,nike,116,66,190,90
/content/models/research/object_detection/images/train/nike_293_random_hsv_random_rotation_2_0.jpg,300,337,nike,149,205,180,219
/content/models/research/object_detection/images/train/nike_218_resize_0.jpg,255,549,nike,289,263,339,284
/content/models/research/object_detection/images/train/nike_36_random_rotation_0.jpg,400,300,nike,123,83,245,197
/content/models/research/object_detection/images/train/nike_205_random_rotation_0.jpg,250,250,nike,127,145,144,154
/content/models/research/object_detection/images/train/nike_205_random_rotation_0.jpg,250,250,nike,129,37,147,45
/content/models/research/object_detection/images/train/nike_48.jpg,640,451,nike,159,124,477,307
/content/models/research/object_detection/images/train/nike_296_random_hsv_random_rotation_2_0.jpg,392,300,nike,121,124,285,190
/content/models/research/object_detection/images/train/nike_116_random_rotation_0.jpg,1366,768,nike,581,404,606,426
/content/models/research/object_detection/images/train/nike_215_random_hsv_random_rotation_2_0.jpg,800,1201,nike,462,242,657,547
/content/models/research/object_detection/images/train/nike_215_random_hsv_random_rotation_2_0.jpg,800,1201,nike,28,279,274,522
/content/models/research/object_detection/images/train/nike_17_random_rotation_0.jpg,640,480,nike,299,193,337,212
/content/models/research/object_detection/images/train/nike_133.jpg,1366,768,nike,394,428,418,448
/content/models/research/object_detection/images/train/nike_133.jpg,1366,768,nike,629,395,657,410
/content/models/research/object_detection/images/train/nike_246_random_hsv_0.jpg,199,254,nike,90,95,146,118
/content/models/research/object_detection/images/train/nike_263_resize_0.jpg,302,167,nike,264,315,435,385
/content/models/research/object_detection/images/train/nike_110_random_hsv_0.jpg,1366,768,nike,618,403,648,434
/content/models/research/object_detection/images/train/nike_129_random_rotation_0.jpg,1366,768,nike,721,429,793,482
/content/models/research/object_detection/images/train/nike_111.jpg,1366,768,nike,614,452,647,474
/content/models/research/object_detection/images/train/nike_291_random_hsv_0.jpg,680,440,nike,101,131,197,171
/content/models/research/object_detection/images/train/nike_217.jpg,425,424,nike,189,121,395,250
/content/models/research/object_detection/images/train/nike_9_random_hsv_random_rotation_2_0.jpg,640,446,nike,322,245,475,318
/content/models/research/object_detection/images/train/nike_282_random_hsv_0.jpg,600,450,nike,410,162,583,221
/content/models/research/object_detection/images/train/nike_282_random_hsv_0.jpg,600,450,nike,141,162,177,203
/content/models/research/object_detection/images/train/nike_44_random_hsv_0.jpg,640,474,nike,384,146,462,172
/content/models/research/object_detection/images/train/nike_44_random_hsv_0.jpg,640,474,nike,281,184,298,192
/content/models/research/object_detection/images/train/nike_15_random_hsv_random_rotation_2_0.jpg,640,495,nike,236,326,304,367
/content/models/research/object_detection/images/train/nike_15_random_hsv_random_rotation_2_0.jpg,640,495,nike,463,230,495,246
/content/models/research/object_detection/images/train/nike_285_random_hsv_random_shear_2_0.jpg,640,640,nike,228,312,317,346
/content/models/research/object_detection/images/train/nike_285_random_hsv_random_shear_2_0.jpg,640,640,nike,66,39,211,95
/content/models/research/object_detection/images/train/nike_49.jpg,640,480,nike,191,322,241,386
/content/models/research/object_detection/images/train/nike_204_random_hsv_0.jpg,960,1200,nike,462,454,670,579
/content/models/research/object_detection/images/train/nike_204_random_hsv_0.jpg,960,1200,nike,613,525,670,563
/content/models/research/object_detection/images/train/nike_204_random_hsv_0.jpg,960,1200,nike,609,761,640,780
/content/models/research/object_detection/images/train/nike_204_random_hsv_0.jpg,960,1200,nike,148,681,239,784
/content/models/research/object_detection/images/train/nike_276_random_hsv_random_shear_2_0.jpg,480,320,nike,117,127,347,227
/content/models/research/object_detection/images/train/nike_128_random_hsv_random_shear_2_0.jpg,1366,768,nike,645,314,676,331
/content/models/research/object_detection/images/train/nike_7_resize_0.jpg,312,483,nike,392,388,497,434
/content/models/research/object_detection/images/train/nike_17.jpg,640,480,nike,297,191,336,210
/content/models/research/object_detection/images/train/nike_207_random_hsv_random_rotation_2_0.jpg,1600,450,nike,1087,194,1246,251
/content/models/research/object_detection/images/train/nike_58_random_hsv_0.jpg,640,428,nike,279,198,397,280
/content/models/research/object_detection/images/train/nike_253_random_hsv_0.jpg,225,225,nike,98,127,156,147
/content/models/research/object_detection/images/train/nike_61_random_hsv_random_rotation_2_0.jpg,640,480,nike,68,70,247,217
/content/models/research/object_detection/images/train/nike_4_random_hsv_random_rotation_2_0.jpg,640,480,nike,407,246,532,314
/content/models/research/object_detection/images/train/nike_4_random_hsv_random_rotation_2_0.jpg,640,480,nike,434,80,548,156
/content/models/research/object_detection/images/train/nike_252.jpg,200,252,nike,81,136,108,150
/content/models/research/object_detection/images/train/nike_11_random_hsv_random_shear_2_0.jpg,600,450,nike,243,267,385,329
/content/models/research/object_detection/images/train/nike_233_random_hsv_random_shear_2_0.jpg,211,238,nike,60,82,150,172
/content/models/research/object_detection/images/train/nike_137_random_hsv_0.jpg,1366,768,nike,578,315,601,332
/content/models/research/object_detection/images/train/nike_59_random_hsv_0.jpg,640,427,nike,54,134,325,254
/content/models/research/object_detection/images/train/nike_59_random_hsv_0.jpg,640,427,nike,512,151,560,219
/content/models/research/object_detection/images/train/nike_134_random_hsv_random_rotation_2_0.jpg,1366,768,nike,877,526,934,553
/content/models/research/object_detection/images/train/nike_134_random_hsv_random_rotation_2_0.jpg,1366,768,nike,1069,361,1107,385
/content/models/research/object_detection/images/train/nike_248_resize_0.jpg,225,225,nike,455,314,540,360
/content/models/research/object_detection/images/train/nike_240_random_hsv_random_rotation_2_0.jpg,250,202,nike,140,60,218,100
/content/models/research/object_detection/images/train/nike_105_random_hsv_0.jpg,1366,768,nike,407,341,439,366
/content/models/research/object_detection/images/train/nike_105_random_hsv_0.jpg,1366,768,nike,519,435,550,457
/content/models/research/object_detection/images/train/nike_105_random_hsv_0.jpg,1366,768,nike,816,321,846,340
/content/models/research/object_detection/images/train/nike_111_random_hsv_random_shear_2_0.jpg,1366,768,nike,618,452,651,474
/content/models/research/object_detection/images/train/nike_292.jpg,494,275,nike,111,97,283,178
/content/models/research/object_detection/images/train/nike_275_random_hsv_random_rotation_2_0.jpg,800,800,nike,338,498,401,532
/content/models/research/object_detection/images/train/nike_275_random_hsv_random_rotation_2_0.jpg,800,800,nike,186,510,243,542
/content/models/research/object_detection/images/train/nike_258_resize_0.jpg,225,225,nike,368,343,471,395
/content/models/research/object_detection/images/train/nike_258_resize_0.jpg,225,225,nike,214,185,321,284
/content/models/research/object_detection/images/train/nike_20_random_hsv_random_shear_2_0.jpg,1000,1000,nike,323,408,594,530
/content/models/research/object_detection/images/train/nike_212_random_rotation_0.jpg,424,478,nike,213,134,271,201
/content/models/research/object_detection/images/train/nike_5_random_hsv_random_rotation_2_0.jpg,640,480,nike,184,184,238,295
/content/models/research/object_detection/images/train/nike_250.jpg,201,251,nike,139,89,188,140
/content/models/research/object_detection/images/train/nike_264_resize_0.jpg,900,560,nike,226,330,565,467
/content/models/research/object_detection/images/train/nike_290.jpg,300,225,nike,87,119,188,162
/content/models/research/object_detection/images/train/nike_294_resize_0.jpg,800,800,nike,308,215,480,322
/content/models/research/object_detection/images/train/nike_218_random_hsv_random_rotation_2_0.jpg,255,549,nike,82,204,119,221
/content/models/research/object_detection/images/train/nike_103_random_hsv_0.jpg,1366,768,nike,542,415,562,433
/content/models/research/object_detection/images/train/nike_268.jpg,890,501,nike,244,88,789,466
/content/models/research/object_detection/images/train/nike_104_random_rotation_0.jpg,1366,768,nike,529,374,548,385
/content/models/research/object_detection/images/train/nike_104_random_rotation_0.jpg,1366,768,nike,399,433,415,444
/content/models/research/object_detection/images/train/nike_104_random_rotation_0.jpg,1366,768,nike,344,397,358,409
/content/models/research/object_detection/images/train/nike_44_resize_0.jpg,640,474,nike,534,318,642,354
/content/models/research/object_detection/images/train/nike_44_resize_0.jpg,640,474,nike,390,370,414,382
/content/models/research/object_detection/images/train/nike_138_random_rotation_0.jpg,1366,768,nike,745,364,806,399
/content/models/research/object_detection/images/train/nike_20_random_hsv_0.jpg,1000,1000,nike,313,408,604,530
/content/models/research/object_detection/images/train/nike_3.jpg,640,431,nike,351,261,415,314
/content/models/research/object_detection/images/train/nike_51_random_hsv_0.jpg,640,480,nike,52,133,599,345
/content/models/research/object_detection/images/train/nike_116_random_hsv_0.jpg,1366,768,nike,575,401,600,424
/content/models/research/object_detection/images/train/nike_246_random_hsv_random_shear_2_0.jpg,199,254,nike,96,95,137,118
/content/models/research/object_detection/images/train/nike_266_random_hsv_0.jpg,300,300,nike,138,94,170,108
/content/models/research/object_detection/images/train/nike_125_random_hsv_random_shear_2_0.jpg,1366,768,nike,632,266,650,274
/content/models/research/object_detection/images/train/nike_123_random_hsv_random_shear_2_0.jpg,1366,768,nike,635,477,674,496
/content/models/research/object_detection/images/train/nike_29_random_hsv_0.jpg,640,426,nike,296,160,486,318
/content/models/research/object_detection/images/train/nike_48_random_rotation_0.jpg,640,451,nike,158,124,477,307
/content/models/research/object_detection/images/train/nike_273_random_rotation_0.jpg,1140,800,nike,285,371,551,488
/content/models/research/object_detection/images/train/nike_57_resize_0.jpg,519,277,nike,105,434,269,501
/content/models/research/object_detection/images/train/nike_57_resize_0.jpg,519,277,nike,50,459,82,507
/content/models/research/object_detection/images/train/nike_212_random_hsv_0.jpg,424,478,nike,213,134,271,201
/content/models/research/object_detection/images/train/nike_280.jpg,200,200,nike,91,83,119,95
/content/models/research/object_detection/images/train/nike_280.jpg,200,200,nike,130,161,144,172
/content/models/research/object_detection/images/train/nike_109_random_rotation_0.jpg,1366,768,nike,668,489,714,524
/content/models/research/object_detection/images/train/nike_203.jpg,600,800,nike,232,249,400,386
/content/models/research/object_detection/images/train/nike_109_random_hsv_random_shear_2_0.jpg,1366,768,nike,658,497,705,533
/content/models/research/object_detection/images/train/nike_7.jpg,312,483,nike,128,211,185,236
/content/models/research/object_detection/images/train/nike_297_random_hsv_random_rotation_2_0.jpg,480,480,nike,150,146,180,162
/content/models/research/object_detection/images/train/nike_202_random_hsv_random_shear_2_0.jpg,381,440,nike,116,278,185,308
/content/models/research/object_detection/images/train/nike_49_random_hsv_0.jpg,640,480,nike,191,322,241,386
/content/models/research/object_detection/images/train/nike_248_random_hsv_0.jpg,225,225,nike,178,123,211,141
/content/models/research/object_detection/images/train/nike_238_random_hsv_random_shear_2_0.jpg,259,194,nike,54,98,122,145
/content/models/research/object_detection/images/train/nike_261_random_hsv_random_shear_2_0.jpg,275,183,nike,124,44,200,106
/content/models/research/object_detection/images/train/nike_203_random_rotation_0.jpg,600,800,nike,236,250,400,390
/content/models/research/object_detection/images/train/nike_36_random_hsv_random_rotation_2_0.jpg,400,300,nike,123,86,245,197
/content/models/research/object_detection/images/train/nike_205_random_hsv_random_rotation_2_0.jpg,250,250,nike,127,145,144,154
